scope,audit_subset,pair,feature_idx,n_samples,gradxinput_mean,gradxinput_median,gradxinput_positive_frac,abs_gradxinput_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair_subset,all_wrong_high_conf,Benign→Spyware,6,3,0.7136515974998474,0.9871809482574463,0.6666666666666666,0.7363720536231995,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,all_wrong_high_conf,Benign→Spyware,7,3,0.04891383275389671,-0.007976733148097992,0.3333333333333333,0.08223303407430649,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,all_wrong_high_conf,Benign→Spyware,8,3,0.1019321009516716,-0.004632338881492615,0.3333333333333333,0.11111032217741013,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,all_wrong_high_conf,Benign→Spyware,9,3,0.19019658863544464,0.027049534022808075,0.6666666666666666,0.1931471824645996,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Benign→Spyware,10,3,0.2690891921520233,-0.042575448751449585,0.3333333333333333,0.41465604305267334,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,all_wrong_high_conf,Benign→Spyware,11,3,0.36364981532096863,0.373111367225647,0.6666666666666666,0.3714032471179962,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,all_wrong_high_conf,Benign→Spyware,12,3,0.012864070944488049,0.06494501233100891,0.6666666666666666,0.0877256691455841,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,all_wrong_high_conf,Benign→Spyware,13,3,0.6707237362861633,-0.05544853210449219,0.3333333333333333,0.8925617337226868,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,all_wrong_high_conf,Benign→Spyware,14,3,0.09528791904449463,0.0893111377954483,1.0,0.09528791904449463,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,all_wrong_high_conf,Benign→Spyware,15,3,-0.045125748962163925,-0.0688641369342804,0.3333333333333333,0.05427851900458336,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,all_wrong_high_conf,Benign→Spyware,16,3,-2.1118857860565186,-1.9852540493011475,0.0,2.1118857860565186,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,all_wrong_high_conf,Benign→Spyware,17,3,0.2813624143600464,0.13981080055236816,1.0,0.2813624143600464,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,all_wrong_high_conf,Benign→Spyware,18,3,0.14892593026161194,0.02140861749649048,1.0,0.14892593026161194,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,all_wrong_high_conf,Benign→Spyware,19,3,-0.4635189473628998,-0.5148927569389343,0.3333333333333333,0.6006202697753906,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,all_wrong_high_conf,Benign→Spyware,20,3,-1.0969327688217163,-0.7378573417663574,0.0,1.0969327688217163,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,all_wrong_high_conf,Benign→Spyware,21,3,0.05359826609492302,0.0645781084895134,0.6666666666666666,0.05834052339196205,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,all_wrong_high_conf,Benign→Spyware,22,3,-0.9911335110664368,-0.7972681522369385,0.0,0.9911335110664368,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,all_wrong_high_conf,Benign→Spyware,23,3,0.0051928311586380005,-0.02820046991109848,0.3333333333333333,0.09381980448961258,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,all_wrong_high_conf,Benign→Spyware,24,3,-0.0373539961874485,-0.030741937458515167,0.3333333333333333,0.03760848939418793,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,all_wrong_high_conf,Benign→Spyware,25,3,0.03646630421280861,0.05716592073440552,0.6666666666666666,0.06321072578430176,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,all_wrong_high_conf,Benign→Spyware,26,3,0.12232822179794312,0.0058575645089149475,0.6666666666666666,0.12467092275619507,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,all_wrong_high_conf,Benign→Spyware,27,3,-0.28952041268348694,-0.019938398152589798,0.0,0.28952041268348694,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,all_wrong_high_conf,Benign→Spyware,28,3,0.08688785880804062,0.01086992584168911,0.6666666666666666,0.2911733090877533,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,all_wrong_high_conf,Benign→Spyware,29,3,0.241253063082695,-0.004694461822509766,0.3333333333333333,0.254976749420166,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,all_wrong_high_conf,Benign→Spyware,30,3,0.09278663247823715,-0.006534898187965155,0.3333333333333333,0.12597393989562988,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,all_wrong_high_conf,Benign→Spyware,31,3,0.050419166684150696,0.005498634651303291,0.6666666666666666,0.05411585792899132,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,all_wrong_high_conf,Benign→Spyware,32,3,0.380591481924057,0.05854891613125801,1.0,0.380591481924057,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,all_wrong_high_conf,Benign→Spyware,33,3,0.17847532033920288,0.02904798462986946,0.6666666666666666,0.22434689104557037,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,all_wrong_high_conf,Benign→Spyware,34,3,0.20401489734649658,0.019978486001491547,0.6666666666666666,0.21424031257629395,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair_subset,all_wrong_high_conf,Benign→Spyware,35,3,0.15023179352283478,0.015031298622488976,0.6666666666666666,0.20222455263137817,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair_subset,all_wrong_high_conf,Benign→Spyware,36,3,-0.02274780534207821,-0.04034663736820221,0.3333333333333333,0.03395835682749748,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair_subset,all_wrong_high_conf,Benign→Spyware,37,3,-0.036122824996709824,-0.03702817112207413,0.0,0.036122824996709824,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair_subset,all_wrong_high_conf,Benign→Spyware,38,3,-0.004754573106765747,-0.0054879263043403625,0.0,0.004754573106765747,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
pair_subset,all_wrong_high_conf,Benign→Spyware,39,3,0.028012020513415337,-0.005266420543193817,0.3333333333333333,0.04476200416684151,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair_subset,all_wrong_high_conf,Benign→Spyware,40,3,-0.031177550554275513,-0.015417113900184631,0.0,0.031177550554275513,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair_subset,all_wrong_high_conf,Benign→Spyware,41,3,0.3273436725139618,0.12522581219673157,0.6666666666666666,0.3504054546356201,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
pair_subset,all_wrong_high_conf,Benign→Spyware,42,3,0.282951682806015,0.015572816133499146,0.6666666666666666,0.3179304599761963,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair_subset,all_wrong_high_conf,Benign→Spyware,43,3,0.1175517663359642,-0.03142440319061279,0.3333333333333333,0.18637603521347046,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair_subset,all_wrong_high_conf,Benign→Spyware,44,3,0.8682233691215515,0.03068402223289013,1.0,0.8682233691215515,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair_subset,all_wrong_high_conf,Benign→Spyware,45,3,-0.33399948477745056,-0.14708653092384338,0.3333333333333333,0.5858796238899231,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair_subset,all_wrong_high_conf,Benign→Spyware,46,3,0.1975664347410202,0.019112879410386086,0.6666666666666666,0.22690196335315704,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,all_wrong_high_conf,Benign→Spyware,47,3,0.7728244662284851,0.012650719843804836,0.6666666666666666,0.7897971272468567,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,all_wrong_high_conf,Benign→Spyware,48,3,1.4064503908157349,0.43197789788246155,0.6666666666666666,1.4344245195388794,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,all_wrong_high_conf,Benign→Spyware,49,3,-0.05045926943421364,-0.026121601462364197,0.3333333333333333,0.06294619292020798,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,all_wrong_high_conf,Benign→Spyware,50,3,0.18524621427059174,0.03864751383662224,0.6666666666666666,0.18675433099269867,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Benign→Spyware,51,3,-0.25959423184394836,0.035854801535606384,0.6666666666666666,0.3522169888019562,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,all_wrong_high_conf,Benign→Spyware,52,3,1.5214753150939941,0.06155216321349144,0.6666666666666666,1.5365017652511597,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,all_wrong_high_conf,Benign→Spyware,53,3,0.0075524006970226765,0.004804650321602821,0.6666666666666666,0.00942740123718977,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,all_wrong_high_conf,Benign→Spyware,54,3,0.16332070529460907,0.043237172067165375,0.6666666666666666,0.1646202653646469,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,all_wrong_high_conf,Ransomware→Spyware,0,80,-0.043252650648355484,-0.002657271921634674,0.35,0.060354046523571014,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,all_wrong_high_conf,Ransomware→Spyware,1,80,-0.01569564826786518,-0.00015975581482052803,0.475,0.030023332685232162,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,all_wrong_high_conf,Ransomware→Spyware,2,80,-0.017771372571587563,0.00013523682719096541,0.5,0.04839713126420975,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,all_wrong_high_conf,Ransomware→Spyware,3,80,0.0007231832714751363,0.00025554673629812896,0.575,0.0027806833386421204,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Ransomware→Spyware,4,80,-0.0005830614827573299,-0.0010021599009633064,0.4125,0.011980384588241577,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,all_wrong_high_conf,Ransomware→Spyware,5,80,-0.05172337219119072,0.00016594119369983673,0.5,0.09210032969713211,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,all_wrong_high_conf,Ransomware→Spyware,6,80,-0.15489324927330017,-0.021010972559452057,0.275,0.1843251883983612,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,all_wrong_high_conf,Ransomware→Spyware,7,80,-0.031883370131254196,-0.002734552603214979,0.35,0.0370229110121727,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,all_wrong_high_conf,Ransomware→Spyware,8,80,-0.017977755516767502,-0.0011340626515448093,0.4375,0.02905234694480896,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,all_wrong_high_conf,Ransomware→Spyware,9,80,0.0006422094302251935,0.00042730814311653376,0.6625,0.002766416175290942,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Ransomware→Spyware,10,80,-0.07281802594661713,-0.011031940579414368,0.4625,0.2968372702598572,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,all_wrong_high_conf,Ransomware→Spyware,11,80,0.00405590096488595,-0.0006083939224481583,0.45,0.014330548234283924,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,all_wrong_high_conf,Ransomware→Spyware,12,80,-0.07066430151462555,-0.010755169205367565,0.275,0.08458839356899261,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,all_wrong_high_conf,Ransomware→Spyware,13,80,-0.1733165979385376,-0.025815747678279877,0.4375,0.4493698179721832,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,all_wrong_high_conf,Ransomware→Spyware,14,80,-0.0014731030678376555,-0.002373199909925461,0.3625,0.01966654695570469,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,all_wrong_high_conf,Ransomware→Spyware,15,80,-0.006233381573110819,-0.0017262075562030077,0.375,0.0182828176766634,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,all_wrong_high_conf,Ransomware→Spyware,16,80,-0.07945466041564941,-0.19652438163757324,0.4125,1.04129159450531,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,all_wrong_high_conf,Ransomware→Spyware,17,80,0.0323578417301178,-0.018535293638706207,0.4,0.2008415013551712,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,all_wrong_high_conf,Ransomware→Spyware,18,80,-0.09693653881549835,-0.010038090869784355,0.3,0.14375026524066925,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,all_wrong_high_conf,Ransomware→Spyware,19,80,-0.0243518128991127,-0.005014314781874418,0.4125,0.1176527738571167,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,all_wrong_high_conf,Ransomware→Spyware,20,80,-0.3275811970233917,-0.06436540186405182,0.35,0.5182875394821167,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,all_wrong_high_conf,Ransomware→Spyware,21,80,-0.006514518056064844,-0.0026652223896235228,0.4125,0.04752048850059509,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,all_wrong_high_conf,Ransomware→Spyware,22,80,-0.26538190245628357,-0.04452474042773247,0.3625,0.4081539511680603,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,all_wrong_high_conf,Ransomware→Spyware,23,80,-0.1186128631234169,-0.026334790512919426,0.3625,0.2034766674041748,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,all_wrong_high_conf,Ransomware→Spyware,24,80,-0.01441938616335392,0.00033561023883521557,0.5375,0.030197421088814735,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,all_wrong_high_conf,Ransomware→Spyware,25,80,-0.12564459443092346,-0.025771785527467728,0.4,0.2775208353996277,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,all_wrong_high_conf,Ransomware→Spyware,26,80,-0.00035877589834854007,0.0004074366297572851,0.5625,0.006463370285928249,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,all_wrong_high_conf,Ransomware→Spyware,27,80,0.09499447047710419,0.0003427244955673814,0.5125,0.18702545762062073,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,all_wrong_high_conf,Ransomware→Spyware,28,80,-0.03532852977514267,0.0030818444211035967,0.725,0.15239045023918152,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,all_wrong_high_conf,Ransomware→Spyware,29,80,0.0397108793258667,0.0008055297657847404,0.65,0.060910869389772415,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,all_wrong_high_conf,Ransomware→Spyware,30,80,-0.000634721654932946,0.0002941163256764412,0.5375,0.006354200653731823,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,all_wrong_high_conf,Ransomware→Spyware,31,80,0.000700974662322551,0.00040788063779473305,0.625,0.002960530575364828,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,all_wrong_high_conf,Ransomware→Spyware,32,80,0.0006493048858828843,0.000122955534607172,0.5125,0.016710719093680382,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,all_wrong_high_conf,Ransomware→Spyware,33,80,-0.009300035424530506,-0.0006446813931688666,0.4125,0.013126770034432411,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,all_wrong_high_conf,Ransomware→Spyware,34,80,0.003319061128422618,-6.611086428165436e-05,0.5,0.012305577285587788,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
